"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-12","9.62",,,"0.00",,,"84","95","65",,"  340","  330","23.9","34.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-13","7.61",,,"0.00",,,"80","95","61",,"  200","  190","23.0","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-14","4.25",,,"0.00",,,"78","91","68",,"  220","  220","17.0","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-15","7.83",,,"0.00",,,"74","86","61",,"   30","   30","21.0","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-16","5.14",,,"0.00",,,"71","89","56",,"  130","  130","15.0","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-17","8.05",,,"0.02",,,"74","93","55",,"  360","  350","38.0","52.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-18","14.76",,,"0.00",,,"75","90","63",,"  340","  350","25.9","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-19","11.18",,,"0.00",,,"71","83","55",,"   10","  350","21.9","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-20","6.49",,,"0.00",,,"68","85","50",,"  130","  150","16.1","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-21","8.50",,,"0.00",,,"74","94","58",,"  160","  170","21.0","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-22","6.26",,,"0.00",,,"78","97","55",,"  360","  360","16.1","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-23","7.83",,,"0.00",,,"78","88","65",,"  360","  350","19.9","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-24","7.16",,,"0.04",,,"71","82","57",,"   30","   30","15.0","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-25","7.38",,,"1.47",,,"65","72","57",,"  250","  250","17.0","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-26","9.40",,,"0.60",,,"67","80","57",,"  330","  330","36.9","51.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-27","8.72",,,"0.00",,,"71","92","56",,"  340","  330","36.0","47.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-28","14.76",,,"0.00",,,"73","79","57",,"  340","  330","29.1","42.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-29","8.28",,,"0.00",,,"67","84","50",,"  360","  360","21.0","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-30","4.70",,,"0.00",,,"67","91","48",,"  140","  150","13.0","19.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-08-31","6.71",,,"0.00",,,"76","92","58",,"  220","  150","13.0","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-01","4.92",,,"0.00",,,"75","98","54",,"  350","  130","15.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-02","9.17",,,"0.00",,,"77","87","56",,"  360","  340","21.0","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-03","10.51",,,"0.00",,,"70","89","51",,"  160","  170","21.9","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-04","12.30",,,"0.00",,,"76","98","59",,"  170","  170","25.9","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-05","4.47",,,"0.00",,,"78","94","57",,"  160","  190","12.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-06","8.28",,,"0.00",,,"76","94","59",,"  120","  120","18.1","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-07","5.37",,,"0.00",,,"74","94","58",,"  150","  170","14.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-08","16.11",,,"0.13",,,"79","90","53",,"   10","   10","36.0","47.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-09","10.07",,,"0.07",,,"55","57","45",,"  330","  330","30.0","38.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-10","4.03",,,"0.00",,,"53","68","38",,"  140","  330","12.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-11","3.36",,,"0.00",,,"56","77","37",,"  140","  160","13.0","18.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-12","6.26",,,"0.00",,,"62","87","41",,"  360","   20","15.0","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-13","6.93",,,"0.00",,,"67","81","52",,"  120","  140","14.1","19.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-14","8.95",,,"0.00",,,"68","89","52",,"  340","  340","29.1","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-15","12.30",,,"0.00",,,"67","75","55",,"  360","   10","23.9","34.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-16","5.82",,,"0.05",,,"63","77","53",,"  340","  330","16.1","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-17","5.37",,,"0.00",,,"62","75","50",,"  350","  340","16.1","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-18","8.50",,,"0.00",,,"65","85","55",,"  180","  170","23.0","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-19","9.40",,,"0.00",,,"73","95","55",,"  260","  280","18.1","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-20","14.32",,,"0.00",,,"69","77","53",,"  330","  340","32.0","42.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-21","7.38",,,"0.14",,,"55","61","47",,"  360","   10","17.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-22","16.11",,,"0.00",,,"52","59","47",,"  170","  180","31.1","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-23","10.96",,,"0.00",,,"57","74","40",,"  310","  310","29.1","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-24","13.87",,,"0.00",,,"60","76","46",,"  330","  360","32.0","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-25","10.74",,,"0.00",,,"59","75","40",,"   10","  350","23.9","34.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-26","8.95",,,"0.00",,,"57","81","36",,"  330","   20","23.9","34.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-27","7.38",,,"0.00",,,"61","75","42",,"  130","  120","17.0","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-28","14.99",,,"0.00",,,"62","88","45",,"  170","  190","28.0","45.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-29","5.82",,,"0.00",,,"71","92","47",,"  330","  260","15.0","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-09-30","12.30",,,"0.00",,,"69","83","50",,"  350","  340","23.9","32.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-01","12.97",,,"0.00",,,"63","69","55",,"  350","  350","25.9","35.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-02","7.83",,,"0.12",,,"60","76","48",,"  170","  140","17.0","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-03","11.41",,,"0.17",,,"60","69","51",,"   10","  360","21.9","28.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-04","10.07",,,"0.09",,,"56","66","49",,"  340","  310","21.9","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-05","8.72",,,"0.00",,,"58","75","46",,"  350","  350","18.1","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-06","8.50",,,"0.04",,,"48","52","35",,"   40","   50","17.0","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-07","4.47",,,"0.00",,,"39","51","32",,"  190","  210","12.1","18.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-08","5.37",,,"0.00",,,"47","69","31",,"  360","  360","13.0","18.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-09","5.59",,,"0.00",,,"54","72","39",,"  310","  140","12.1","14.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-10","5.82",,,"0.00",,,"55","77","37",,"  100","  150","15.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-11","16.11",,,"0.00",,,"55","71","35",,"  330","  330","45.0","55.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-12","21.25",,,"0.02",,,"45","56","30",,"  320","  300","36.0","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-13","22.15",,,"0.00",,,"50","59","38",,"  330","  340","45.0","59.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-14","15.66",,,"0.00",,,"55","66","39",,"  330","  350","40.9","52.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-15","18.57",,,"0.00",,,"54","65","39",,"  330","  340","35.1","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-16","13.42",,,"0.00",,,"46","54","32",,"  330","  330","29.1","35.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-17","4.92",,,"0.00",,,"44","75","29",,"   80","   90","16.1","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-18","5.37",,,"0.00",,,"40","60","25",,"  140","  130","13.0","19.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-19","12.97",,,"0.00",,,"51","74","29",,"  330","  320","32.0","44.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-20","5.82",,,"0.00",,,"57","81","36",,"  330","  330","17.0","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-21","13.42",,,"0.00",,,"56","74","37",,"  330","  320","31.1","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-22","6.49",,,"0.00",,,"53","65","42",,"  310","  310","17.0","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-23","20.58",,,"0.00",,,"47","53","37",,"  340","  350","42.9","57.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-24","12.30",,,"0.06",,,"38","45","22",,"  300","  310","30.0","42.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-25","6.71",,,"0.00",,,"35","54","22",,"  330","  330","21.0","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-26","8.50",,,"0.00",,,"37","57","21",,"  180","  180","25.1","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-27","6.49",,,"0.00",,,"42","57","26",,"  330","  350","19.9","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-28","7.38",,,"0.00",,,"41","65","22",,"  180","  170","18.1","25.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-29","11.41",,,"0.00",,,"49","64","36",,"  330","  340","25.1","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-30","6.71",,,"0.00",,,"47","64","29",,"  140","  160","14.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-10-31","5.82",,,"0.00",,,"47","68","33",,"  300","  150","12.1","14.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-01","8.05",,,"0.00",,,"49","75","31",,"  190","  170","25.9","36.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-02","11.86",,,"0.00",,,"55","75","38",,"  350","  350","35.1","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-03","20.13",,,"0.00",,,"39","40","26",,"  330","  350","38.0","52.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-04","7.38",,,"0.00",,,"32","49","18",,"  130","  140","18.1","23.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-05","8.95",,,"0.00",,,"36","63","19",,"  340","  350","45.0","57.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-06","12.97",,,"0.00",,,"40","48","15",,"  310","  310","33.1","42.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-07","17.00",,,"0.00",,,"30","48","23",,"  170","  180","40.9","53.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-08","16.33",,,"0.00",,,"34","36","20",,"  350","   20","31.1","42.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-09","12.53",,,"0.02",,,"20","22","18",,"  350","  360","23.0","30.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-10","18.57",,,"0.02",,,"19","21","10",,"  340","  330","35.1","47.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-11","4.25",,,"0.00",,,"15","27","3",,"  330","  330","14.1","15.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-12","4.03",,,"0.00",,,"16","36","2",,"  150","  130","14.1","19.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-13","15.66",,,"0.00",,,"18","34","5",,"  350","  350","36.0","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-14","10.96",,,"0.00",,,"25","39","17",,"  350","  340","25.1","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-15","8.72",,,"0.11",,,"22","23","15",,"   10","  360","18.1","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-16","10.29",,,"0.00",,,"21","34","15",,"  330","  330","36.9","51.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-17","28.41",,,"0.01",,,"22","24","9",,"  330","  330","40.9","55.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-18","10.96",,,"0.00",,,"11","30","-9",,"  330","  330","31.1","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-19","10.74",,,"0.00",,,"25","32","12",,"  340","  340","30.0","42.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-20","4.92",,,"0.00",,,"29","51","14",,"  340","  270","13.0","19.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-21","4.70",,,"0.00",,,"33","49","20",,"  340","  340","13.0","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-22","4.03",,,"0.00",,,"35","56","20",,"  350","  340","14.1","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-23","17.22",,,"0.00",,,"34","54","19",,"  320","  320","36.0","51.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-24","11.63",,,"0.00",,,"39","49","23",,"  320","  320","33.1","48.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-25","2.91",,,"0.00",,,"38","67","24",,"  180","  170","14.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-26","16.78",,,"0.00",,,"43","53","22",,"  330","  330","32.0","40.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-27","7.61",,,"0.00",,,"29","48","12",,"  180","  170","21.9","31.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-28","16.78",,,"0.00",,,"32","38","17",,"  340","  340","30.0","42.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-29","16.11",,,"0.00",,,"19","25","-1",,"  340","  340","31.1","40.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-11-30","10.07",,,"0.00",,,"11","32","-5",,"  180","  180","25.1","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-01","8.50",,,"0.00",,,"34","61","19",,"  240","  240","28.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-02","17.67",,,"0.00",,,"32","54","-1",,"  350","  350","44.1","55.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-03","4.92",,,"0.00",,,"15","42","0",,"  350","  140","14.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-04","9.62",,,"0.00",,,"26","55","11",,"  350","  360","29.1","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-05","10.07",,,"0.00",,,"27","28","13",,"   10","   10","21.9","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-06","9.62",,,"0.00",,,"21","29","10",,"  350","  350","28.0","35.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-07","8.05",,,"0.00",,,"15","30","7",,"  150","  170","17.0","23.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-08","5.14",,,"0.00",,,"21","38","9",,"  340","  320","14.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-09","7.61",,,"0.00",,,"23","51","6",,"  200","  190","23.9","36.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-10","8.95",,,"0.00",,,"29","46","13",,"  180","  180","25.1","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-11","6.93",,,"0.00",,,"35","61","20",,"  190","  180","23.0","29.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-12","20.13",,,"0.00",,,"29","36","19",,"  340","  340","35.1","46.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-13","37.13",,,"0.21",,,"18","19","16",,"  330","  330","47.0","63.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-14","32.44",,,"0.12",,,"18","21","16",,"  330","  320","44.1","59.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-15","34.00",,,"0.22",,,"18","19","15",,"  330","  320","44.1","59.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-16","26.40",,,"0.06",,,"18","23","12",,"  330","  320","42.9","59.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-17","2.01",,,"0.00",,,"20","26","3",,"  180","  190","10.1","12.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-18","5.14",,,"0.00",,,"6","10","-2",,"  360","  360","17.0","21.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-19","4.25",,,"0.00",,,"4","8","-2",,"  360","   10","16.1","19.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-20","8.50",,,"0.00",,,"-2","-1","-6",,"  360","   10","15.0","19.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-21","22.82",,,"0.09",,,"-8","-5","-18",,"  330","  330","40.0","53.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-22","22.37",,,"0.00",,,"-13","-4","-18",,"  320","  330","38.9","49.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-23","13.42",,,"0.00",,,"-4","5","-11",,"  330","  330","25.9","34.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-24","6.71",,,"0.00",,,"1","8","-1",,"  150","  150","16.1","19.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-25","19.69",,,"0.00",,,"20","49","2",,"  320","  330","42.9","55.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-26","6.93",,,"0.00",,,"21","34","6",,"  360","  360","32.0","42.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-27","10.07",,,"0.00",,,"38","59","27",,"  270","  240","33.1","51.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-28","9.40",,,"0.00",,,"48","57","28",,"  270","  270","30.0","44.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-29","5.37",,,"0.00",,,"34","40","21",,"  340","  350","15.0","21.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-30","5.59",,,"0.00",,,"30","43","17",,"  360","  350","14.1","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2022-12-31","4.92",,,"0.00",,,"31","41","21",,"  320","  270","13.0","14.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-01","4.70",,,"0.00",,,"32","43","24",,"   20","   20","13.0","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-02","3.36",,,"0.16",,,"31","32","27",,"  320","   80","8.1","10.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-03","4.92",,,"0.00",,,"27","31","18",,"   10","  340","12.1","14.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-04","8.28",,,"0.00",,,"25","38","16",,"  330","  330","25.1","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-05","5.82",,,"0.00",,,"25","39","16",,"  180","  180","13.0","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-06","4.25",,,"0.00",,,"24","35","10",,"  350","   80","12.1","13.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-07","2.91",,,"0.00",,,"23","44","8",,"  190","  180","10.1","12.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-08","5.82",,,"0.00",,,"29","46","16",,"  340","  340","12.1","13.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-09","8.50",,,"0.00",,,"37","54","22",,"  320","  320","29.1","34.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-10","9.84",,,"0.00",,,"34","50","23",,"  330","  330","21.0","25.9"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-11","6.71",,,"0.00",,,"32","38","22",,"  360","  360","14.1","19.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-12","3.36",,,"0.00",,,"28","43","14",,"  130","  130","12.1","17.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-13","3.36",,,"0.00",,,"30","53","17",,"  140","  140","10.1","12.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-14","9.40",,,"0.00",,,"43","64","28",,"  260","  270","25.1","34.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-15","5.14",,,"0.09",,,"40","48","26",,"  270","  220","15.0","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-16","5.82",,,"0.16",,,"35","37","29",,"  350","   10","13.0","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-17","4.70",,,"0.00",,,"30","32","27",,"  120","  120","8.1","10.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-18","5.14",,,"0.02",,,"29","30","22",,"   30","   20","14.1","16.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-19","5.59",,,"0.00",,,"28","42","14",,"  340","  340","19.9","27.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-20","5.82",,,"0.00",,,"29","41","20",,"  340","  330","14.1","18.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-21","9.40",,,"0.00",,,"31","40","18",,"  330","  320","25.9","33.1"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-22","5.59",,,"0.00",,,"27","42","15",,"  330","  340","23.9","32.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-23","10.74",,,"0.00",,,"35","41","17",,"  320","  330","28.0","38.0"
"USW00024090","RAPID CITY REGIONAL AIRPORT, SD US","2023-01-24","14.76",,,"0.00",,,"31","45","19",,"  330","  320","23.9","32.0"
